protein_id,dataset,aliases,go_terms,go_term_names_if_available,go_namespaces,non_generic_go_terms,neighbor_ids,weighted_degree,local_clustering,k_core_score,text_profile,evidence_richness,annotation_uncertainty,weighted_degree_norm,local_clustering_norm,k_core_score_norm,evidence_richness_norm,annotation_uncertainty_norm
YNL215W,krogan,,GO:0003677;GO:0005634;GO:0006281;GO:0006325;GO:0006338;GO:0006974;GO:0031011;GO:0043044,,,GO:0003677;GO:0005634;GO:0006281;GO:0006325;GO:0006338;GO:0006974;GO:0031011;GO:0043044,YFL013C;YLR052W;YNL059C;YDR190C;YOR141C;YPL235W,6.0,0.9333333333333333,6,YNL215W GO:0003677 GO:0005634 GO:0006281 GO:0006325 GO:0006338 GO:0006974 GO:0031011 GO:0043044,9,0.0,0.03597122302158273,0.9333333333333333,0.35714285714285715,0.12307692307692308,0.0
YFL016C,krogan,,GO:0000002;GO:0001671;GO:0005524;GO:0005737;GO:0005739;GO:0005759;GO:0006457;GO:0006458;GO:0006515;GO:0009408;GO:0031072;GO:0031314;GO:0032781;GO:0042026;GO:0046872;GO:0051082;GO:0051085,,,GO:0000002;GO:0001671;GO:0005524;GO:0005737;GO:0005739;GO:0005759;GO:0006457;GO:0006458;GO:0006515;GO:0009408;GO:0031072;GO:0031314;GO:0032781;GO:0042026;GO:0046872;GO:0051082;GO:0051085,YER147C;YFR019W,2.0,0.0,2,YFL016C GO:0000002 GO:0001671 GO:0005524 GO:0005737 GO:0005739 GO:0005759 GO:0006457 GO:0006458 GO:0006515 GO:0009408 GO:0031072 GO:0031314 GO:0032781 GO:0042026 GO:0046872 GO:0051082 GO:0051085,18,0.0,0.007194244604316547,0.0,0.07142857142857142,0.26153846153846155,0.0
YFL017W-A,krogan,,GO:0000387;GO:0000398;GO:0003723;GO:0005634;GO:0005681;GO:0005682;GO:0005685;GO:0005686;GO:0005687;GO:0005689;GO:0006397;GO:0008380;GO:0034719;GO:0046540;GO:0071004;GO:0071011;GO:0071013;GO:0097526;GO:1990904,,,GO:0000387;GO:0000398;GO:0003723;GO:0005634;GO:0005681;GO:0005682;GO:0005685;GO:0005686;GO:0005687;GO:0005689;GO:0006397;GO:0008380;GO:0034719;GO:0046540;GO:0071004;GO:0071011;GO:0071013;GO:0097526;GO:1990904,YBR119W;YDR473C;YER029C;YER146W;YER172C;YGR013W;YGR074W;YHR165C;YIL061C;YKL012W;YKL173W;YLR014C;YLR147C;YLR275W;YOR159C;YGR091W,16.0,0.45,9,YFL017W-A GO:0000387 GO:0000398 GO:0003723 GO:0005634 GO:0005681 GO:0005682 GO:0005685 GO:0005686 GO:0005687 GO:0005689 GO:0006397 GO:0008380 GO:0034719 GO:0046540 GO:0071004 GO:0071011 GO:0071013 GO:0097526 GO:1990904,20,0.0,0.1079136690647482,0.45,0.5714285714285714,0.2923076923076923,0.0
YLR014C,krogan,,GO:0000981;GO:0003677;GO:0005634;GO:0006221;GO:0006351;GO:0006355;GO:0008270;GO:0043565;GO:0045944;GO:0046872;GO:1900399,,,GO:0000981;GO:0003677;GO:0005634;GO:0006221;GO:0006351;GO:0006355;GO:0008270;GO:0043565;GO:0045944;GO:0046872;GO:1900399,YFL017W-A;YIL156W;YNL164C,3.0,0.0,2,YLR014C GO:0000981 GO:0003677 GO:0005634 GO:0006221 GO:0006351 GO:0006355 GO:0008270 GO:0043565 GO:0045944 GO:0046872 GO:1900399,12,0.0,0.014388489208633094,0.0,0.07142857142857142,0.16923076923076924,0.0
YJR082C,krogan,,GO:0000123;GO:0004402;GO:0005634;GO:0005730;GO:0006281;GO:0006325;GO:0006974;GO:0016573;GO:0033100;GO:0035267;GO:0043968;GO:0043972;GO:0043981;GO:0043982;GO:0043983;GO:0043994;GO:0044154;GO:0070776;GO:1990467;GO:1990468,,,GO:0000123;GO:0004402;GO:0005634;GO:0005730;GO:0006281;GO:0006325;GO:0006974;GO:0016573;GO:0033100;GO:0035267;GO:0043968;GO:0043972;GO:0043981;GO:0043982;GO:0043983;GO:0043994;GO:0044154;GO:0070776;GO:1990467;GO:1990468,YFL024C;YBL003C;YDR359C;YEL018W;YGR002C;YHR099W;YJL081C;YNL107W;YNL136W;YOR244W;YPR023C;YPR031W;YBL052C;YLR455W,14.0,0.4065934065934066,8,YJR082C GO:0000123 GO:0004402 GO:0005634 GO:0005730 GO:0006281 GO:0006325 GO:0006974 GO:0016573 GO:0033100 GO:0035267 GO:0043968 GO:0043972 GO:0043981 GO:0043982 GO:0043983 GO:0043994 GO:0044154 GO:0070776 GO:1990467 GO:1990468,21,0.0,0.09352517985611511,0.4065934065934066,0.5,0.3076923076923077,0.0
YFL044C,krogan,,GO:0003676;GO:0004843;GO:0005634;GO:0005737;GO:0005829;GO:0006355;GO:0006508;GO:0008233;GO:0008234;GO:0016579;GO:0016787;GO:0030433;GO:0030968;GO:0036459;GO:0046872;GO:0101005,,,GO:0003676;GO:0004843;GO:0005634;GO:0005737;GO:0005829;GO:0006355;GO:0006508;GO:0008233;GO:0008234;GO:0016579;GO:0016787;GO:0030433;GO:0030968;GO:0036459;GO:0046872;GO:0101005,YDL126C,1.0,0.0,1,YFL044C GO:0003676 GO:0004843 GO:0005634 GO:0005737 GO:0005829 GO:0006355 GO:0006508 GO:0008233 GO:0008234 GO:0016579 GO:0016787 GO:0030433 GO:0030968 GO:0036459 GO:0046872 GO:0101005,17,0.0,0.0,0.0,0.0,0.24615384615384617,0.0
YFR003C,krogan,,GO:0004865;GO:0005634;GO:0005977;GO:0006873;GO:0007094;GO:0008157;GO:0032515;GO:0032516;GO:0035308;GO:0072542;GO:1900180,,,GO:0004865;GO:0005634;GO:0005977;GO:0006873;GO:0007094;GO:0008157;GO:0032515;GO:0032516;GO:0035308;GO:0072542;GO:1900180,YKL193C;YER133W,2.0,1.0,2,YFR003C GO:0004865 GO:0005634 GO:0005977 GO:0006873 GO:0007094 GO:0008157 GO:0032515 GO:0032516 GO:0035308 GO:0072542 GO:1900180,12,0.0,0.007194244604316547,1.0,0.07142857142857142,0.16923076923076924,0.0
YFR009W,krogan,,GO:0000166;GO:0005524;GO:0006417;GO:0006448;GO:0016887;GO:0022626,,,GO:0000166;GO:0005524;GO:0006417;GO:0006448;GO:0016887;GO:0022626,YGL195W;YHL039W;YNL186W,3.0,0.0,2,YFR009W GO:0000166 GO:0005524 GO:0006417 GO:0006448 GO:0016887 GO:0022626,7,0.0,0.014388489208633094,0.0,0.07142857142857142,0.09230769230769231,0.0
YGL195W,krogan,,GO:0005737;GO:0005739;GO:0005829;GO:0006417;GO:0006448;GO:0016239;GO:0019887;GO:0019901;GO:0022626;GO:0033674;GO:0043022;GO:0045859;GO:1904262,,,GO:0005737;GO:0005739;GO:0005829;GO:0006417;GO:0006448;GO:0016239;GO:0019887;GO:0019901;GO:0022626;GO:0033674;GO:0043022;GO:0045859;GO:1904262,YFR009W;YKR037C;YML093W,3.0,0.0,2,YGL195W GO:0005737 GO:0005739 GO:0005829 GO:0006417 GO:0006448 GO:0016239 GO:0019887 GO:0019901 GO:0022626 GO:0033674 GO:0043022 GO:0045859 GO:1904262,14,0.0,0.014388489208633094,0.0,0.07142857142857142,0.2,0.0
YHL039W,krogan,,GO:0005634;GO:0005737;GO:0008168;GO:0016279;GO:0016740;GO:0018026;GO:0018027;GO:0032259,,,GO:0005634;GO:0005737;GO:0008168;GO:0016279;GO:0016740;GO:0018026;GO:0018027;GO:0032259,YFR009W,1.0,0.0,1,YHL039W GO:0005634 GO:0005737 GO:0008168 GO:0016279 GO:0016740 GO:0018026 GO:0018027 GO:0032259,9,0.0,0.0,0.0,0.0,0.12307692307692308,0.0
YJR066W,krogan,,GO:0000139;GO:0000166;GO:0000329;GO:0001558;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005773;GO:0005774;GO:0005886;GO:0006413;GO:0006974;GO:0007049;GO:0010008;GO:0010507;GO:0016020;GO:0016242;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0031234;GO:0031505;GO:0031929;GO:0031930;GO:0031931;GO:0031932;GO:0034599;GO:0034605;GO:0034976;GO:0038202;GO:0042254;GO:0042790;GO:0044387;GO:0044877;GO:0051321;GO:0051726;GO:0090153;GO:1905356,,,GO:0000139;GO:0000166;GO:0000329;GO:0001558;GO:0004672;GO:0004674;GO:0005515;GO:0005524;GO:0005634;GO:0005737;GO:0005773;GO:0005774;GO:0005886;GO:0006413;GO:0006974;GO:0007049;GO:0010008;GO:0010507;GO:0016020;GO:0016242;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0031234;GO:0031505;GO:0031929;GO:0031930;GO:0031931;GO:0031932;GO:0034599;GO:0034605;GO:0034976;GO:0038202;GO:0042254;GO:0042790;GO:0044387;GO:0044877;GO:0051321;GO:0051726;GO:0090153;GO:1905356,YFR010W;YJL125C;YMR228W;YDR027C,4.0,0.0,3,YJR066W GO:0000139 GO:0000166 GO:0000329 GO:0001558 GO:0004672 GO:0004674 GO:0005515 GO:0005524 GO:0005634 GO:0005737 GO:0005773 GO:0005774 GO:0005886 GO:0006413 GO:0006974 GO:0007049 GO:0010008 GO:0010507 GO:0016020 GO:0016242 GO:0016301 GO:0016310 GO:0016740 GO:0018105 GO:0031234 GO:0031505 GO:0031929 GO:0031930 GO:0031931 GO:0031932 GO:0034599 GO:0034605 GO:0034976 GO:0038202 GO:0042254 GO:0042790 GO:0044387 GO:0044877 GO:0051321 GO:0051726 GO:0090153 GO:1905356,43,0.0,0.02158273381294964,0.0,0.14285714285714285,0.6461538461538462,0.0
YOR124C,krogan,,GO:0004197;GO:0004843;GO:0005737;GO:0006508;GO:0006511;GO:0008233;GO:0008234;GO:0010636;GO:0010992;GO:0016579;GO:0016787;GO:0036459;GO:0043162,,,GO:0004197;GO:0004843;GO:0005737;GO:0006508;GO:0006511;GO:0008233;GO:0008234;GO:0010636;GO:0010992;GO:0016579;GO:0016787;GO:0036459;GO:0043162,YFR010W;YER125W;YGR061C;YLR347C;YLR429W;YNL189W;YOR138C,7.0,0.14285714285714285,4,YOR124C GO:0004197 GO:0004843 GO:0005737 GO:0006508 GO:0006511 GO:0008233 GO:0008234 GO:0010636 GO:0010992 GO:0016579 GO:0016787 GO:0036459 GO:0043162,14,0.0,0.04316546762589928,0.14285714285714285,0.21428571428571427,0.2,0.0
YFR014C,krogan,,GO:0000166;GO:0004672;GO:0004674;GO:0004683;GO:0005516;GO:0005524;GO:0005737;GO:0006468;GO:0007165;GO:0016301;GO:0016310;GO:0016740;GO:0034599,,,GO:0000166;GO:0004672;GO:0004674;GO:0004683;GO:0005516;GO:0005524;GO:0005737;GO:0006468;GO:0007165;GO:0016301;GO:0016310;GO:0016740;GO:0034599,YBR109C,1.0,0.0,1,YFR014C GO:0000166 GO:0004672 GO:0004674 GO:0004683 GO:0005516 GO:0005524 GO:0005737 GO:0006468 GO:0007165 GO:0016301 GO:0016310 GO:0016740 GO:0034599,14,0.0,0.0,0.0,0.0,0.2,0.0
YFR015C,krogan,,GO:0003824;GO:0004373;GO:0005737;GO:0005739;GO:0005978;GO:0008152;GO:0016740;GO:0016757,,,GO:0003824;GO:0004373;GO:0005737;GO:0005739;GO:0005978;GO:0008152;GO:0016740;GO:0016757,YKR058W;YLR258W;YGL200C;YJL137C,4.0,0.3333333333333333,3,YFR015C GO:0003824 GO:0004373 GO:0005737 GO:0005739 GO:0005978 GO:0008152 GO:0016740 GO:0016757,9,0.0,0.02158273381294964,0.3333333333333333,0.14285714285714285,0.12307692307692308,0.0
YKR058W,krogan,,GO:0005737;GO:0005978;GO:0008466;GO:0016740;GO:0016757;GO:0046872;GO:0102751,,,GO:0005737;GO:0005978;GO:0008466;GO:0016740;GO:0016757;GO:0046872;GO:0102751,YFR015C;YLR258W;YPL170W,3.0,0.3333333333333333,2,YKR058W GO:0005737 GO:0005978 GO:0008466 GO:0016740 GO:0016757 GO:0046872 GO:0102751,8,0.0,0.014388489208633094,0.3333333333333333,0.07142857142857142,0.1076923076923077,0.0
YLR258W,krogan,,GO:0003824;GO:0004373;GO:0005634;GO:0005737;GO:0005978;GO:0008152;GO:0016740;GO:0016757,,,GO:0003824;GO:0004373;GO:0005634;GO:0005737;GO:0005978;GO:0008152;GO:0016740;GO:0016757,YFR015C;YGL234W;YGR264C;YKR058W;YMR308C;YOL090W;YJL137C,7.0,0.09523809523809523,3,YLR258W GO:0003824 GO:0004373 GO:0005634 GO:0005737 GO:0005978 GO:0008152 GO:0016740 GO:0016757,9,0.0,0.04316546762589928,0.09523809523809523,0.14285714285714285,0.12307692307692308,0.0
YFR017C,krogan,,GO:0004857;GO:0005737;GO:0005978;GO:0043086;GO:0045818,,,GO:0004857;GO:0005737;GO:0005978;GO:0043086;GO:0045818,YPR184W;YER177W,2.0,0.0,2,YFR017C GO:0004857 GO:0005737 GO:0005978 GO:0043086 GO:0045818,6,0.0,0.007194244604316547,0.0,0.07142857142857142,0.07692307692307693,0.0
YPR184W,krogan,,GO:0003824;GO:0004134;GO:0004135;GO:0005737;GO:0005739;GO:0005978;GO:0005980;GO:0008152;GO:0016740;GO:0016757;GO:0016787;GO:0016798;GO:0102500,,,GO:0003824;GO:0004134;GO:0004135;GO:0005737;GO:0005739;GO:0005978;GO:0005980;GO:0008152;GO:0016740;GO:0016757;GO:0016787;GO:0016798;GO:0102500,YFR017C;YOL004W;YHR023W;YML078W,4.0,0.0,2,YPR184W GO:0003824 GO:0004134 GO:0004135 GO:0005737 GO:0005739 GO:0005978 GO:0005980 GO:0008152 GO:0016740 GO:0016757 GO:0016787 GO:0016798 GO:0102500,14,0.0,0.02158273381294964,0.0,0.07142857142857142,0.2,0.0
YFR019W,krogan,,GO:0000166;GO:0000285;GO:0000329;GO:0005524;GO:0005739;GO:0005768;GO:0005773;GO:0005774;GO:0010008;GO:0016020;GO:0016301;GO:0016307;GO:0016310;GO:0016740;GO:0032266;GO:0046488;GO:0046854;GO:0046872;GO:0070772,,,GO:0000166;GO:0000285;GO:0000329;GO:0005524;GO:0005739;GO:0005768;GO:0005773;GO:0005774;GO:0010008;GO:0016020;GO:0016301;GO:0016307;GO:0016310;GO:0016740;GO:0032266;GO:0046488;GO:0046854;GO:0046872;GO:0070772,YFL016C;YKL054C;YGR086C;YNL135C;YPL004C;YDL111C;YER021W,7.0,0.047619047619047616,5,YFR019W GO:0000166 GO:0000285 GO:0000329 GO:0005524 GO:0005739 GO:0005768 GO:0005773 GO:0005774 GO:0010008 GO:0016020 GO:0016301 GO:0016307 GO:0016310 GO:0016740 GO:0032266 GO:0046488 GO:0046854 GO:0046872 GO:0070772,20,0.0,0.04316546762589928,0.047619047619047616,0.2857142857142857,0.2923076923076923,0.0
YFR021W,krogan,,GO:0000045;GO:0000329;GO:0000407;GO:0000422;GO:0005768;GO:0005773;GO:0005774;GO:0005829;GO:0006497;GO:0006624;GO:0006914;GO:0010008;GO:0015031;GO:0016020;GO:0016236;GO:0019898;GO:0030242;GO:0032258;GO:0032266;GO:0034045;GO:0034497;GO:0034727;GO:0043130;GO:0044090;GO:0044804;GO:0044805;GO:0045324;GO:0061908;GO:0070273;GO:0070772;GO:0071944;GO:0080025,,,GO:0000045;GO:0000329;GO:0000407;GO:0000422;GO:0005768;GO:0005773;GO:0005774;GO:0005829;GO:0006497;GO:0006624;GO:0006914;GO:0010008;GO:0015031;GO:0016020;GO:0016236;GO:0019898;GO:0030242;GO:0032258;GO:0032266;GO:0034045;GO:0034497;GO:0034727;GO:0043130;GO:0044090;GO:0044804;GO:0044805;GO:0045324;GO:0061908;GO:0070273;GO:0070772;GO:0071944;GO:0080025,YHR070W;YNL242W;YFR040W,3.0,0.0,2,YFR021W GO:0000045 GO:0000329 GO:0000407 GO:0000422 GO:0005768 GO:0005773 GO:0005774 GO:0005829 GO:0006497 GO:0006624 GO:0006914 GO:0010008 GO:0015031 GO:0016020 GO:0016236 GO:0019898 GO:0030242 GO:0032258 GO:0032266 GO:0034045 GO:0034497 GO:0034727 GO:0043130 GO:0044090 GO:0044804 GO:0044805 GO:0045324 GO:0061908 GO:0070273 GO:0070772 GO:0071944 GO:0080025,33,0.0,0.014388489208633094,0.0,0.07142857142857142,0.49230769230769234,0.0
YHR070W,krogan,,GO:0002939;GO:0005634;GO:0005737;GO:0005739;GO:0005759;GO:0008033;GO:0008168;GO:0008175;GO:0009019;GO:0016740;GO:0030488;GO:0032259;GO:0052906;GO:0070901,,,GO:0002939;GO:0005634;GO:0005737;GO:0005739;GO:0005759;GO:0008033;GO:0008168;GO:0008175;GO:0009019;GO:0016740;GO:0030488;GO:0032259;GO:0052906;GO:0070901,YFR021W;YBL105C;YJL154C,3.0,0.0,2,YHR070W GO:0002939 GO:0005634 GO:0005737 GO:0005739 GO:0005759 GO:0008033 GO:0008168 GO:0008175 GO:0009019 GO:0016740 GO:0030488 GO:0032259 GO:0052906 GO:0070901,15,0.0,0.014388489208633094,0.0,0.07142857142857142,0.2153846153846154,0.0
YFR024C-A,krogan,,GO:0005737;GO:0005739;GO:0005935;GO:0030479;GO:0032587;GO:0035091;GO:0051015;GO:0051017;GO:0051666;GO:1900027,,,GO:0005737;GO:0005739;GO:0005935;GO:0030479;GO:0032587;GO:0035091;GO:0051015;GO:0051017;GO:0051666;GO:1900027,YDR388W;YHR016C;YOR042W;YMR259C;YML011C,5.0,0.2,3,YFR024C-A GO:0005737 GO:0005739 GO:0005935 GO:0030479 GO:0032587 GO:0035091 GO:0051015 GO:0051017 GO:0051666 GO:1900027,11,0.0,0.02877697841726619,0.2,0.14285714285714285,0.15384615384615385,0.0
YHR016C,krogan,,GO:0005737;GO:0005829;GO:0005856;GO:0006897;GO:0030036;GO:0030479;GO:0032587;GO:0035091;GO:0051015;GO:0051017;GO:0051666;GO:1900027,,,GO:0005737;GO:0005829;GO:0005856;GO:0006897;GO:0030036;GO:0030479;GO:0032587;GO:0035091;GO:0051015;GO:0051017;GO:0051666;GO:1900027,YFR024C-A,1.0,0.0,1,YHR016C GO:0005737 GO:0005829 GO:0005856 GO:0006897 GO:0030036 GO:0030479 GO:0032587 GO:0035091 GO:0051015 GO:0051017 GO:0051666 GO:1900027,13,0.0,0.0,0.0,0.0,0.18461538461538463,0.0
YOR042W,krogan,,GO:0005737;GO:0006511;GO:0006914;GO:0030674;GO:0031624;GO:0043130,,,GO:0005737;GO:0006511;GO:0006914;GO:0030674;GO:0031624;GO:0043130,YFR024C-A;YIL148W;YMR259C;YMR276W,4.0,0.16666666666666666,3,YOR042W GO:0005737 GO:0006511 GO:0006914 GO:0030674 GO:0031624 GO:0043130,7,0.0,0.02158273381294964,0.16666666666666666,0.14285714285714285,0.09230769230769231,0.0
YFR025C,krogan,,GO:0000105;GO:0003824;GO:0004401;GO:0005737;GO:0008652;GO:0016311;GO:0016787,,,GO:0000105;GO:0003824;GO:0004401;GO:0005737;GO:0008652;GO:0016311;GO:0016787,YFR031C,1.0,0.0,1,YFR025C GO:0000105 GO:0003824 GO:0004401 GO:0005737 GO:0008652 GO:0016311 GO:0016787,8,0.0,0.0,0.0,0.0,0.1076923076923077,0.0
YFR030W,krogan,,GO:0000103;GO:0003824;GO:0003958;GO:0004783;GO:0005829;GO:0008652;GO:0009086;GO:0009337;GO:0010181;GO:0016491;GO:0016709;GO:0019344;GO:0050660;GO:0055114;GO:0070814,,,GO:0000103;GO:0003824;GO:0003958;GO:0004783;GO:0005829;GO:0008652;GO:0009086;GO:0009337;GO:0010181;GO:0016491;GO:0016709;GO:0019344;GO:0050660;GO:0055114;GO:0070814,YDR304C;YDR381W;YDR388W;YJL123C;YOR361C,5.0,0.0,4,YFR030W GO:0000103 GO:0003824 GO:0003958 GO:0004783 GO:0005829 GO:0008652 GO:0009086 GO:0009337 GO:0010181 GO:0016491 GO:0016709 GO:0019344 GO:0050660 GO:0055114 GO:0070814,16,0.0,0.02877697841726619,0.0,0.21428571428571427,0.23076923076923078,0.0
YFR034C,krogan,,GO:0000122;GO:0000977;GO:0001227;GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0006338;GO:0016036;GO:0043565;GO:0045937;GO:0045944;GO:0046983,,,GO:0000122;GO:0000977;GO:0001227;GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0006338;GO:0016036;GO:0043565;GO:0045937;GO:0045944;GO:0046983,YBR010W;YHR008C;YNL015W,3.0,0.0,2,YFR034C GO:0000122 GO:0000977 GO:0001227 GO:0003677 GO:0003700 GO:0005634 GO:0005737 GO:0006338 GO:0016036 GO:0043565 GO:0045937 GO:0045944 GO:0046983,14,0.0,0.014388489208633094,0.0,0.07142857142857142,0.2,0.0
YHR008C,krogan,,GO:0001302;GO:0001320;GO:0001324;GO:0004784;GO:0005739;GO:0005759;GO:0006801;GO:0016491;GO:0019430;GO:0030145;GO:0046872;GO:0055114;GO:0072593,,,GO:0001302;GO:0001320;GO:0001324;GO:0004784;GO:0005739;GO:0005759;GO:0006801;GO:0016491;GO:0019430;GO:0030145;GO:0046872;GO:0055114;GO:0072593,YFR034C;YML127W,2.0,0.0,2,YHR008C GO:0001302 GO:0001320 GO:0001324 GO:0004784 GO:0005739 GO:0005759 GO:0006801 GO:0016491 GO:0019430 GO:0030145 GO:0046872 GO:0055114 GO:0072593,14,0.0,0.007194244604316547,0.0,0.07142857142857142,0.2,0.0
YNL015W,krogan,,GO:0004866;GO:0004867;GO:0005634;GO:0005737;GO:0005829;GO:0010466;GO:0010951;GO:0015031;GO:0030162;GO:0030414;GO:0042144,,,GO:0004866;GO:0004867;GO:0005634;GO:0005737;GO:0005829;GO:0010466;GO:0010951;GO:0015031;GO:0030162;GO:0030414;GO:0042144,YFR034C;YOR168W,2.0,0.0,2,YNL015W GO:0004866 GO:0004867 GO:0005634 GO:0005737 GO:0005829 GO:0010466 GO:0010951 GO:0015031 GO:0030162 GO:0030414 GO:0042144,12,0.0,0.007194244604316547,0.0,0.07142857142857142,0.16923076923076924,0.0
YGR056W,krogan,,GO:0003682;GO:0005634;GO:0006302;GO:0006303;GO:0006325;GO:0006337;GO:0006338;GO:0006368;GO:0008094;GO:0015616;GO:0016586;GO:0030435;GO:0043044,,,GO:0003682;GO:0005634;GO:0006302;GO:0006303;GO:0006325;GO:0006337;GO:0006338;GO:0006368;GO:0008094;GO:0015616;GO:0016586;GO:0030435;GO:0043044,YFR037C;YGR275W;YIL126W;YKR008W;YLR033W;YLR321C;YMR033W;YMR091C;YPR034W;YNL307C,10.0,0.8,9,YGR056W GO:0003682 GO:0005634 GO:0006302 GO:0006303 GO:0006325 GO:0006337 GO:0006338 GO:0006368 GO:0008094 GO:0015616 GO:0016586 GO:0030435 GO:0043044,14,0.0,0.06474820143884892,0.8,0.5714285714285714,0.2,0.0
YDL047W,krogan,,GO:0000082;GO:0000159;GO:0001302;GO:0002098;GO:0004721;GO:0004722;GO:0005634;GO:0005737;GO:0006281;GO:0006470;GO:0007049;GO:0016311;GO:0016787;GO:0031929;GO:0032956;GO:0034599;GO:0035556;GO:0046872;GO:0051301;GO:0060237;GO:0070262,,,GO:0000082;GO:0000159;GO:0001302;GO:0002098;GO:0004721;GO:0004722;GO:0005634;GO:0005737;GO:0006281;GO:0006470;GO:0007049;GO:0016311;GO:0016787;GO:0031929;GO:0032956;GO:0034599;GO:0035556;GO:0046872;GO:0051301;GO:0060237;GO:0070262,YFR040W;YJL098W;YBR214W;YKR028W;YLR097C,5.0,0.0,2,YDL047W GO:0000082 GO:0000159 GO:0001302 GO:0002098 GO:0004721 GO:0004722 GO:0005634 GO:0005737 GO:0006281 GO:0006470 GO:0007049 GO:0016311 GO:0016787 GO:0031929 GO:0032956 GO:0034599 GO:0035556 GO:0046872 GO:0051301 GO:0060237 GO:0070262,22,0.0,0.02877697841726619,0.0,0.07142857142857142,0.3230769230769231,0.0
YFR040W,krogan,,GO:0000082;GO:0005634;GO:0005737;GO:0005829;GO:0007049;GO:0019888;GO:0019903;GO:0043666,,,GO:0000082;GO:0005634;GO:0005737;GO:0005829;GO:0007049;GO:0019888;GO:0019903;GO:0043666,YDL047W;YDR436W;YFR021W,3.0,0.0,2,YFR040W GO:0000082 GO:0005634 GO:0005737 GO:0005829 GO:0007049 GO:0019888 GO:0019903 GO:0043666,9,0.0,0.014388489208633094,0.0,0.07142857142857142,0.12307692307692308,0.0
YFR048W,krogan,,GO:0005737;GO:0005783;GO:0016020;GO:0016021;GO:0030435;GO:0051321,,,GO:0005737;GO:0005783;GO:0016020;GO:0016021;GO:0030435;GO:0051321,YMR186W,1.0,0.0,1,YFR048W GO:0005737 GO:0005783 GO:0016020 GO:0016021 GO:0030435 GO:0051321,7,0.0,0.0,0.0,0.0,0.09230769230769231,0.0
YFL018C,krogan,,GO:0004148;GO:0004375;GO:0004591;GO:0004738;GO:0005739;GO:0005759;GO:0005960;GO:0005967;GO:0006090;GO:0006103;GO:0006546;GO:0006550;GO:0006552;GO:0006564;GO:0006574;GO:0009353;GO:0016491;GO:0016668;GO:0042645;GO:0042743;GO:0045252;GO:0045454;GO:0050660;GO:0055114,,,GO:0004148;GO:0004375;GO:0004591;GO:0004738;GO:0005739;GO:0005759;GO:0005960;GO:0005967;GO:0006090;GO:0006103;GO:0006546;GO:0006550;GO:0006552;GO:0006564;GO:0006574;GO:0009353;GO:0016491;GO:0016668;GO:0042645;GO:0042743;GO:0045252;GO:0045454;GO:0050660;GO:0055114,YFR049W,1.0,0.0,1,YFL018C GO:0004148 GO:0004375 GO:0004591 GO:0004738 GO:0005739 GO:0005759 GO:0005960 GO:0005967 GO:0006090 GO:0006103 GO:0006546 GO:0006550 GO:0006552 GO:0006564 GO:0006574 GO:0009353 GO:0016491 GO:0016668 GO:0042645 GO:0042743 GO:0045252 GO:0045454 GO:0050660 GO:0055114,25,0.0,0.0,0.0,0.0,0.36923076923076925,0.0
YFR049W,krogan,,GO:0003735;GO:0004591;GO:0005739;GO:0005761;GO:0005763;GO:0005840;GO:0006099;GO:0006103;GO:0009353;GO:0032543,,,GO:0003735;GO:0004591;GO:0005739;GO:0005761;GO:0005763;GO:0005840;GO:0006099;GO:0006103;GO:0009353;GO:0032543,YFL018C,1.0,0.0,1,YFR049W GO:0003735 GO:0004591 GO:0005739 GO:0005761 GO:0005763 GO:0005840 GO:0006099 GO:0006103 GO:0009353 GO:0032543,11,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
YGL078C,krogan,,GO:0000166;GO:0000464;GO:0003676;GO:0003723;GO:0003724;GO:0004386;GO:0005524;GO:0005634;GO:0005730;GO:0006364;GO:0008186;GO:0016787;GO:0030687;GO:0042254,,,GO:0000166;GO:0000464;GO:0003676;GO:0003723;GO:0003724;GO:0004386;GO:0005524;GO:0005634;GO:0005730;GO:0006364;GO:0008186;GO:0016787;GO:0030687;GO:0042254,YFR052W;YCL059C;YDL014W;YDL208W;YEL026W;YHR072W-A;YHR089C;YLR175W;YLR197W;YNL308C,10.0,0.4,7,YGL078C GO:0000166 GO:0000464 GO:0003676 GO:0003723 GO:0003724 GO:0004386 GO:0005524 GO:0005634 GO:0005730 GO:0006364 GO:0008186 GO:0016787 GO:0030687 GO:0042254,15,0.0,0.06474820143884892,0.4,0.42857142857142855,0.2153846153846154,0.0
YGL178W,krogan,,GO:0003723;GO:0003729;GO:0005737;GO:0008298;GO:0010608;GO:0017148;GO:0030674;GO:0045947;GO:1900153;GO:1902416;GO:1903450,,,GO:0003723;GO:0003729;GO:0005737;GO:0008298;GO:0010608;GO:0017148;GO:0030674;GO:0045947;GO:1900153;GO:1902416;GO:1903450,YFR052W,1.0,0.0,1,YGL178W GO:0003723 GO:0003729 GO:0005737 GO:0008298 GO:0010608 GO:0017148 GO:0030674 GO:0045947 GO:1900153 GO:1902416 GO:1903450,12,0.0,0.0,0.0,0.0,0.16923076923076924,0.0
