dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
krogan,991,hybrid_mcl_ego,YDR044W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR227W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR039C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR427W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR128W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YIL103W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL147W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YJL052W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR081C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YFR010W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YAL027W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR143C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YCR043C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YER095W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YMR229C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR385W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YKL191W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR421C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBL075C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR394W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YML011C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR247C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR218C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBL071W-A,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YER116C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YPL249C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLL050C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL036C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YPR062W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YMR191W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YPR161C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR129C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YFR024C-A,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YPL096W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YGL048C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YOL098C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YOL011W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YER162C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR108W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YMR186W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL139C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YIL148W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YMR230W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YNL293W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YEL037C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YOR261C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YKR072C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YNL138W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YCR009C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR109W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YHR200W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL007W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR135W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YMR123W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YNR031C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR196C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YGR086C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR388W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR363W-A,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YKL145W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR234C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YHR042W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLL060C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YFR052W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YNL250W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR320W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YHR027C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YAL020C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR429W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YER021W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YIL075C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR381W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YML005W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YPR108W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR172W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YOR259C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YCR008W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YGL106W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR159W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YFR004W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR325C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YKL173W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YGL063W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YJR032W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL095W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YCR002C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR495C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YBR109C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL097C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YJR065C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDR449C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL029W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YDL126C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YOR117W,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YLR384C,0.0,YEL037C,0
krogan,991,hybrid_mcl_ego,YCR093W,0.0,YEL037C,0
krogan,992,hybrid_mcl_ego,YDL182W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YMR083W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YBL071W-A,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YJL138C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YBR011C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YEL030W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YIL103W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YNL055C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YLR043C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YJR045C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YOL109W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YER001W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YMR186W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YDR155C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YDR385W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YLR429W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YLR150W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YKL048C,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YKL191W,0.0,YER001W,0
krogan,992,hybrid_mcl_ego,YGR209C,0.0,YER001W,0
krogan,993,hybrid_mcl_ego,YHR196W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YDR381W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YBL071W-A,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YPR178W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YIL096C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YKL110C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YDR324C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YPL126W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YDR398W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YPL086C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YGR167W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YGR200C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YEL055C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YHR187W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YMR093W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YJL109C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YPL101W,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YJL069C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YGR128C,0.0,YGR200C,0
krogan,993,hybrid_mcl_ego,YLR384C,0.0,YGR200C,0
krogan,994,hybrid_mcl_ego,YGR278W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR287C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YHR086W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YIL075C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDR378C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YBR055C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YHR165C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YNL092W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL085C-A,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YML049C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YNR011C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPL012W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YER112W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YBR119W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR097C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDR473C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR147C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR159C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPR178W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YJR022W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YGR074W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR308C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPL126W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YMR213W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR438C-A,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL153C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDR416W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YGR091W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YMR240C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YIL061C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDR240C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR325C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YHR039C-A,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YGL120C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL043C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YHR089C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YFL017W-A,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YER029C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YKL173W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YBL026W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YKL095W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YBL074C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPL213W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL051W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR197W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YKL012W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL087C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPR057W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YML046W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL014W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YJR002W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YDL030W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPR182W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YNL248C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR275W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR078W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YER069W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YEL026W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YOR310C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YNL147W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YGR128C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPR137W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YPR101W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YER172C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YGR013W,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YLR298C,0.0,YBR055C,0
krogan,994,hybrid_mcl_ego,YBR152W,0.0,YBR055C,0
krogan,995,hybrid_mcl_ego,YER151C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOL152W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YER049W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YAL029C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR174W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YFL026W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YIL103W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR380W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YFR010W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPL022W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YAL027W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKL124W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR015W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YCR043C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR218C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR319C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YMR229C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YNL032W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJL076W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR032C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKL160W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YML011C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR218C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBL071W-A,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YML034W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJL138C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPR161C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR359W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR058C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPR171W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR212W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLL019C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDL017W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR304C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR457W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR288C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJL033W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YNL244C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKR048C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKR082W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR001C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YHL024W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOR326W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPL218W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBL079W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YEL037C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YER048C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YCR009C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJL092W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR440W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YMR071C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR030W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKR092C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJL020C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGR086C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR223C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YIL039W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDL134C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR388W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YIL076W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDL148C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR017C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YAR007C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR314C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR234C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YEL051W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLL060C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YIL070C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR356W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOR124C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKL126W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR171W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR429W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPR093C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGR037C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR079C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR144C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDR381W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR130C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGR188C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOR145C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YEL001C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGR261C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOL012C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YNL073W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGL252C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YOL139C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YCR008W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGL106W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR159W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR203C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YPL004C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YMR086W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YMR240C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDL181W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YGL092W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLR277C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YDL095W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YLL022C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YMR173W,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YNL031C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YBR109C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YJR065C,0.0,YBL079W,0
krogan,995,hybrid_mcl_ego,YKR010C,0.0,YBL079W,0
krogan,996,hybrid_mcl_ego,YML124C,0.0,YLR045C,0
krogan,996,hybrid_mcl_ego,YML085C,0.0,YLR045C,0
krogan,996,hybrid_mcl_ego,YDL182W,0.0,YLR045C,0
krogan,996,hybrid_mcl_ego,YBL086C,0.0,YLR045C,0
krogan,996,hybrid_mcl_ego,YLR045C,0.0,YLR045C,0
krogan,997,hybrid_mcl_ego,YBL093C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL053C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPL047W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YOR097C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YNL136W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR032W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YOR159C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDR044W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDR128W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YGR074W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER172C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YML032C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDR419W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPL240C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YMR093W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YHR118C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YCR043C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER095W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR275W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR298C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL078C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YBL075C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER050C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YBR247C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR147C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YGL067W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YGR274C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YJR022W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YIL045W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR161C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDR416W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL043C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER029C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YKL095W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER177W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YNL209W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YKL012W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL087C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER147C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER069W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YKL108W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YNL293W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YEL037C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YKR072C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YML049C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YHR121W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YIL036W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YMR123W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YER133W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR120C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLL060C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YFL017W-A,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR168W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YNL250W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLL032C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR320W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YHL008C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YMR031C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YHR039C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR175W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YJL051W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YBR055C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR408C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YBR119W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YMR213W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YGR091W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR007C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YMR240C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YLR325C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDR240C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YKL173W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YJL044C,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL095W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YML046W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YDL030W,0.0,YLR325C,0
krogan,997,hybrid_mcl_ego,YPR182W,0.0,YLR325C,0
