dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
gavin,536,greedy_expand,YPL190C,0.0,YLR381W,0
gavin,536,greedy_expand,YJL203W,0.0,YLR381W,0
gavin,536,greedy_expand,YGL173C,0.0,YLR381W,0
gavin,536,greedy_expand,YPL178W,0.0,YLR381W,0
gavin,536,greedy_expand,YGR074W,0.0,YLR381W,0
gavin,536,greedy_expand,YPL226W,0.0,YLR381W,0
gavin,536,greedy_expand,YBR211C,0.0,YLR381W,0
gavin,536,greedy_expand,YCL011C,0.0,YLR381W,0
gavin,536,greedy_expand,YMR116C,0.0,YLR381W,0
gavin,536,greedy_expand,YBR055C,0.0,YLR381W,0
gavin,537,semantic_k,YLR381W,0.0,YLR381W,0
gavin,537,semantic_k,YMR308C,0.0,YLR381W,0
gavin,537,semantic_k,YPL243W,0.0,YLR381W,0
gavin,537,semantic_k,YJR135C,0.0,YLR381W,0
gavin,537,semantic_k,YPL233W,0.0,YLR381W,0
gavin,537,semantic_k,YBR211C,0.0,YLR381W,0
gavin,537,semantic_k,YDR254W,0.0,YLR381W,0
gavin,537,semantic_k,YDR383C,0.0,YLR381W,0
gavin,537,semantic_k,YDR318W,0.0,YLR381W,0
gavin,537,semantic_k,YAL034W,0.0,YLR381W,0
gavin,537,semantic_k,YPR046W,0.0,YLR381W,0
gavin,537,semantic_k,YPL018W,0.0,YLR381W,0
gavin,537,semantic_k,YBR107C,0.0,YLR381W,0
gavin,537,semantic_k,YIR010W,0.0,YLR381W,0
gavin,537,semantic_k,YJR112W,0.0,YLR381W,0
gavin,537,semantic_k,YGR179C,0.0,YLR381W,0
gavin,538,bh_ego1,YLR189C,0.0,YNL284C,0
gavin,538,bh_ego1,YOR150W,0.0,YNL284C,0
gavin,538,bh_ego1,YCR071C,0.0,YNL284C,0
gavin,538,bh_ego1,YBR122C,0.0,YNL284C,0
gavin,538,bh_ego1,YML009C,0.0,YNL284C,0
gavin,538,bh_ego1,YDR237W,0.0,YNL284C,0
gavin,538,bh_ego1,YMR024W,0.0,YNL284C,0
gavin,538,bh_ego1,YBR282W,0.0,YNL284C,0
gavin,538,bh_ego1,YBL004W,0.0,YNL284C,0
gavin,538,bh_ego1,YBL038W,0.0,YNL284C,0
gavin,538,bh_ego1,YLR264W,0.0,YNL284C,0
gavin,538,bh_ego1,YHR147C,0.0,YNL284C,0
gavin,538,bh_ego1,YNL284C,0.0,YNL284C,0
gavin,538,bh_ego1,YNL005C,0.0,YNL284C,0
gavin,538,bh_ego1,YDR164C,0.0,YNL284C,0
gavin,538,bh_ego1,YOR201C,0.0,YNL284C,0
gavin,538,bh_ego1,YBL024W,0.0,YNL284C,0
gavin,538,bh_ego1,YDR322W,0.0,YNL284C,0
gavin,538,bh_ego1,YMR225C,0.0,YNL284C,0
gavin,538,bh_ego1,YCL014W,0.0,YNL284C,0
gavin,538,bh_ego1,YJL005W,0.0,YNL284C,0
gavin,538,bh_ego1,YLR439W,0.0,YNL284C,0
gavin,538,bh_ego1,YKR085C,0.0,YNL284C,0
gavin,538,bh_ego1,YPR100W,0.0,YNL284C,0
gavin,538,bh_ego1,YDR462W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL177C,0.0,YNL284C,0
gavin,539,bh_ego2,YGR220C,0.0,YNL284C,0
gavin,539,bh_ego2,YPL204W,0.0,YNL284C,0
gavin,539,bh_ego2,YLR189C,0.0,YNL284C,0
gavin,539,bh_ego2,YLR039C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR116C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR449C,0.0,YNL284C,0
gavin,539,bh_ego2,YFR051C,0.0,YNL284C,0
gavin,539,bh_ego2,YBR247C,0.0,YNL284C,0
gavin,539,bh_ego2,YML009C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR237W,0.0,YNL284C,0
gavin,539,bh_ego2,YMR024W,0.0,YNL284C,0
gavin,539,bh_ego2,YPR137W,0.0,YNL284C,0
gavin,539,bh_ego2,YDR405W,0.0,YNL284C,0
gavin,539,bh_ego2,YOR361C,0.0,YNL284C,0
gavin,539,bh_ego2,YHR147C,0.0,YNL284C,0
gavin,539,bh_ego2,YML025C,0.0,YNL284C,0
gavin,539,bh_ego2,YBL024W,0.0,YNL284C,0
gavin,539,bh_ego2,YJL005W,0.0,YNL284C,0
gavin,539,bh_ego2,YLR439W,0.0,YNL284C,0
gavin,539,bh_ego2,YGR090W,0.0,YNL284C,0
gavin,539,bh_ego2,YDR462W,0.0,YNL284C,0
gavin,539,bh_ego2,YMR193W,0.0,YNL284C,0
gavin,539,bh_ego2,YDR172W,0.0,YNL284C,0
gavin,539,bh_ego2,YOR069W,0.0,YNL284C,0
gavin,539,bh_ego2,YCR030C,0.0,YNL284C,0
gavin,539,bh_ego2,YER082C,0.0,YNL284C,0
gavin,539,bh_ego2,YJL041W,0.0,YNL284C,0
gavin,539,bh_ego2,YIL104C,0.0,YNL284C,0
gavin,539,bh_ego2,YBR282W,0.0,YNL284C,0
gavin,539,bh_ego2,YGR054W,0.0,YNL284C,0
gavin,539,bh_ego2,YKL167C,0.0,YNL284C,0
gavin,539,bh_ego2,YNL252C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR322W,0.0,YNL284C,0
gavin,539,bh_ego2,YOR310C,0.0,YNL284C,0
gavin,539,bh_ego2,YOR078W,0.0,YNL284C,0
gavin,539,bh_ego2,YKR085C,0.0,YNL284C,0
gavin,539,bh_ego2,YBR196C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR280W,0.0,YNL284C,0
gavin,539,bh_ego2,YGR233C,0.0,YNL284C,0
gavin,539,bh_ego2,YJL109C,0.0,YNL284C,0
gavin,539,bh_ego2,YHR196W,0.0,YNL284C,0
gavin,539,bh_ego2,YOR056C,0.0,YNL284C,0
gavin,539,bh_ego2,YJL063C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR296W,0.0,YNL284C,0
gavin,539,bh_ego2,YCR046C,0.0,YNL284C,0
gavin,539,bh_ego2,YDL111C,0.0,YNL284C,0
gavin,539,bh_ego2,YOR204W,0.0,YNL284C,0
gavin,539,bh_ego2,YGR162W,0.0,YNL284C,0
gavin,539,bh_ego2,YPL183W,0.0,YNL284C,0
gavin,539,bh_ego2,YBL004W,0.0,YNL284C,0
gavin,539,bh_ego2,YJR138W,0.0,YNL284C,0
gavin,539,bh_ego2,YOL001W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL284C,0.0,YNL284C,0
gavin,539,bh_ego2,YNL096C,0.0,YNL284C,0
gavin,539,bh_ego2,YOR201C,0.0,YNL284C,0
gavin,539,bh_ego2,YMR225C,0.0,YNL284C,0
gavin,539,bh_ego2,YKR057W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL244C,0.0,YNL284C,0
gavin,539,bh_ego2,YLR371W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL138W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL207W,0.0,YNL284C,0
gavin,539,bh_ego2,YOR150W,0.0,YNL284C,0
gavin,539,bh_ego2,YFL039C,0.0,YNL284C,0
gavin,539,bh_ego2,YCR071C,0.0,YNL284C,0
gavin,539,bh_ego2,YDL213C,0.0,YNL284C,0
gavin,539,bh_ego2,YOL010W,0.0,YNL284C,0
gavin,539,bh_ego2,YBR122C,0.0,YNL284C,0
gavin,539,bh_ego2,YLR312W,0.0,YNL284C,0
gavin,539,bh_ego2,YPL043W,0.0,YNL284C,0
gavin,539,bh_ego2,YPR144C,0.0,YNL284C,0
gavin,539,bh_ego2,YNL185C,0.0,YNL284C,0
gavin,539,bh_ego2,YBL038W,0.0,YNL284C,0
gavin,539,bh_ego2,YLR264W,0.0,YNL284C,0
gavin,539,bh_ego2,YMR064W,0.0,YNL284C,0
gavin,539,bh_ego2,YNL005C,0.0,YNL284C,0
gavin,539,bh_ego2,YDR164C,0.0,YNL284C,0
gavin,539,bh_ego2,YKR006C,0.0,YNL284C,0
gavin,539,bh_ego2,YCL014W,0.0,YNL284C,0
gavin,539,bh_ego2,YGL043W,0.0,YNL284C,0
gavin,539,bh_ego2,YPR100W,0.0,YNL284C,0
gavin,539,bh_ego2,YMR098C,0.0,YNL284C,0
gavin,539,bh_ego2,YCL059C,0.0,YNL284C,0
gavin,539,bh_ego2,YDL148C,0.0,YNL284C,0
gavin,539,bh_ego2,YNL175C,0.0,YNL284C,0
gavin,540,greedy_expand,YNL177C,0.0,YNL284C,0
gavin,540,greedy_expand,YGR220C,0.0,YNL284C,0
gavin,540,greedy_expand,YGR034W,0.0,YNL284C,0
gavin,540,greedy_expand,YPL204W,0.0,YNL284C,0
gavin,540,greedy_expand,YLR189C,0.0,YNL284C,0
gavin,540,greedy_expand,YPL012W,0.0,YNL284C,0
gavin,540,greedy_expand,YDL083C,0.0,YNL284C,0
gavin,540,greedy_expand,YJL190C,0.0,YNL284C,0
gavin,540,greedy_expand,YML024W,0.0,YNL284C,0
gavin,540,greedy_expand,YBR247C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR447C,0.0,YNL284C,0
gavin,540,greedy_expand,YML009C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR237W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR024W,0.0,YNL284C,0
gavin,540,greedy_expand,YGR027C,0.0,YNL284C,0
gavin,540,greedy_expand,YOR096W,0.0,YNL284C,0
gavin,540,greedy_expand,YDR405W,0.0,YNL284C,0
gavin,540,greedy_expand,YHR147C,0.0,YNL284C,0
gavin,540,greedy_expand,YPL198W,0.0,YNL284C,0
gavin,540,greedy_expand,YML025C,0.0,YNL284C,0
gavin,540,greedy_expand,YER102W,0.0,YNL284C,0
gavin,540,greedy_expand,YJL005W,0.0,YNL284C,0
gavin,540,greedy_expand,YDL060W,0.0,YNL284C,0
gavin,540,greedy_expand,YLR439W,0.0,YNL284C,0
gavin,540,greedy_expand,YBR048W,0.0,YNL284C,0
gavin,540,greedy_expand,YDR462W,0.0,YNL284C,0
gavin,540,greedy_expand,YJR123W,0.0,YNL284C,0
gavin,540,greedy_expand,YDL075W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR193W,0.0,YNL284C,0
gavin,540,greedy_expand,YCR030C,0.0,YNL284C,0
gavin,540,greedy_expand,YNL132W,0.0,YNL284C,0
gavin,540,greedy_expand,YLR333C,0.0,YNL284C,0
gavin,540,greedy_expand,YOL121C,0.0,YNL284C,0
gavin,540,greedy_expand,YIL104C,0.0,YNL284C,0
gavin,540,greedy_expand,YBR282W,0.0,YNL284C,0
gavin,540,greedy_expand,YJR145C,0.0,YNL284C,0
gavin,540,greedy_expand,YKL167C,0.0,YNL284C,0
gavin,540,greedy_expand,YDL040C,0.0,YNL284C,0
gavin,540,greedy_expand,YJL080C,0.0,YNL284C,0
gavin,540,greedy_expand,YNL252C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR322W,0.0,YNL284C,0
gavin,540,greedy_expand,YGR285C,0.0,YNL284C,0
gavin,540,greedy_expand,YPR043W,0.0,YNL284C,0
gavin,540,greedy_expand,YKR085C,0.0,YNL284C,0
gavin,540,greedy_expand,YLR367W,0.0,YNL284C,0
gavin,540,greedy_expand,YBL072C,0.0,YNL284C,0
gavin,540,greedy_expand,YHL015W,0.0,YNL284C,0
gavin,540,greedy_expand,YHR064C,0.0,YNL284C,0
gavin,540,greedy_expand,YOR056C,0.0,YNL284C,0
gavin,540,greedy_expand,YJL063C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR296W,0.0,YNL284C,0
gavin,540,greedy_expand,YGL031C,0.0,YNL284C,0
gavin,540,greedy_expand,YCR046C,0.0,YNL284C,0
gavin,540,greedy_expand,YMR230W,0.0,YNL284C,0
gavin,540,greedy_expand,YDR450W,0.0,YNL284C,0
gavin,540,greedy_expand,YPL183W,0.0,YNL284C,0
gavin,540,greedy_expand,YPL081W,0.0,YNL284C,0
gavin,540,greedy_expand,YGL103W,0.0,YNL284C,0
gavin,540,greedy_expand,YKL143W,0.0,YNL284C,0
gavin,540,greedy_expand,YOR234C,0.0,YNL284C,0
gavin,540,greedy_expand,YNL284C,0.0,YNL284C,0
gavin,540,greedy_expand,YNL096C,0.0,YNL284C,0
gavin,540,greedy_expand,YOR201C,0.0,YNL284C,0
gavin,540,greedy_expand,YDL191W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR225C,0.0,YNL284C,0
gavin,540,greedy_expand,YHR203C,0.0,YNL284C,0
gavin,540,greedy_expand,YMR194W,0.0,YNL284C,0
gavin,540,greedy_expand,YKR057W,0.0,YNL284C,0
gavin,540,greedy_expand,YDR025W,0.0,YNL284C,0
gavin,540,greedy_expand,YLR371W,0.0,YNL284C,0
gavin,540,greedy_expand,YNL207W,0.0,YNL284C,0
gavin,540,greedy_expand,YOR150W,0.0,YNL284C,0
gavin,540,greedy_expand,YHR010W,0.0,YNL284C,0
gavin,540,greedy_expand,YDL203C,0.0,YNL284C,0
gavin,540,greedy_expand,YCR071C,0.0,YNL284C,0
gavin,540,greedy_expand,YBR181C,0.0,YNL284C,0
gavin,540,greedy_expand,YBR122C,0.0,YNL284C,0
gavin,540,greedy_expand,YGR214W,0.0,YNL284C,0
gavin,540,greedy_expand,YOR293W,0.0,YNL284C,0
gavin,540,greedy_expand,YNL185C,0.0,YNL284C,0
gavin,540,greedy_expand,YBL038W,0.0,YNL284C,0
gavin,540,greedy_expand,YLR264W,0.0,YNL284C,0
gavin,540,greedy_expand,YBR189W,0.0,YNL284C,0
gavin,540,greedy_expand,YGL135W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR064W,0.0,YNL284C,0
gavin,540,greedy_expand,YNL005C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR382W,0.0,YNL284C,0
gavin,540,greedy_expand,YDR164C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR418W,0.0,YNL284C,0
gavin,540,greedy_expand,YKR006C,0.0,YNL284C,0
gavin,540,greedy_expand,YCL014W,0.0,YNL284C,0
gavin,540,greedy_expand,YBR143C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR064W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR116C,0.0,YNL284C,0
gavin,540,greedy_expand,YPR100W,0.0,YNL284C,0
gavin,540,greedy_expand,YMR098C,0.0,YNL284C,0
gavin,540,greedy_expand,YML026C,0.0,YNL284C,0
gavin,540,greedy_expand,YDR116C,0.0,YNL284C,0
gavin,540,greedy_expand,YMR143W,0.0,YNL284C,0
gavin,540,greedy_expand,YIL069C,0.0,YNL284C,0
gavin,541,semantic_k,YNL177C,0.0,YNL284C,0
gavin,541,semantic_k,YDR172W,0.0,YNL284C,0
gavin,541,semantic_k,YMR193W,0.0,YNL284C,0
gavin,541,semantic_k,YNL138W,0.0,YNL284C,0
gavin,541,semantic_k,YLR371W,0.0,YNL284C,0
gavin,541,semantic_k,YGR220C,0.0,YNL284C,0
gavin,541,semantic_k,YOR056C,0.0,YNL284C,0
gavin,541,semantic_k,YJL063C,0.0,YNL284C,0
gavin,541,semantic_k,YDR296W,0.0,YNL284C,0
gavin,541,semantic_k,YPL204W,0.0,YNL284C,0
gavin,541,semantic_k,YLR189C,0.0,YNL284C,0
gavin,541,semantic_k,YOR150W,0.0,YNL284C,0
gavin,541,semantic_k,YCR046C,0.0,YNL284C,0
gavin,541,semantic_k,YFL039C,0.0,YNL284C,0
gavin,541,semantic_k,YCR071C,0.0,YNL284C,0
gavin,541,semantic_k,YBR122C,0.0,YNL284C,0
gavin,541,semantic_k,YML009C,0.0,YNL284C,0
gavin,541,semantic_k,YOR204W,0.0,YNL284C,0
gavin,541,semantic_k,YDR237W,0.0,YNL284C,0
gavin,541,semantic_k,YMR024W,0.0,YNL284C,0
gavin,541,semantic_k,YGR162W,0.0,YNL284C,0
gavin,541,semantic_k,YBR282W,0.0,YNL284C,0
gavin,541,semantic_k,YGR054W,0.0,YNL284C,0
gavin,541,semantic_k,YDR405W,0.0,YNL284C,0
gavin,541,semantic_k,YKL167C,0.0,YNL284C,0
gavin,541,semantic_k,YJR138W,0.0,YNL284C,0
gavin,541,semantic_k,YNL185C,0.0,YNL284C,0
gavin,541,semantic_k,YBL038W,0.0,YNL284C,0
gavin,541,semantic_k,YHR147C,0.0,YNL284C,0
gavin,541,semantic_k,YLR264W,0.0,YNL284C,0
gavin,541,semantic_k,YNL284C,0.0,YNL284C,0
gavin,541,semantic_k,YMR064W,0.0,YNL284C,0
gavin,541,semantic_k,YNL005C,0.0,YNL284C,0
gavin,541,semantic_k,YNL096C,0.0,YNL284C,0
gavin,541,semantic_k,YML025C,0.0,YNL284C,0
gavin,541,semantic_k,YOR201C,0.0,YNL284C,0
gavin,541,semantic_k,YNL252C,0.0,YNL284C,0
gavin,541,semantic_k,YDR322W,0.0,YNL284C,0
gavin,541,semantic_k,YKR006C,0.0,YNL284C,0
gavin,541,semantic_k,YMR225C,0.0,YNL284C,0
gavin,541,semantic_k,YGL043W,0.0,YNL284C,0
gavin,541,semantic_k,YJL005W,0.0,YNL284C,0
gavin,541,semantic_k,YKR057W,0.0,YNL284C,0
gavin,541,semantic_k,YLR439W,0.0,YNL284C,0
gavin,541,semantic_k,YNL244C,0.0,YNL284C,0
gavin,541,semantic_k,YKR085C,0.0,YNL284C,0
gavin,541,semantic_k,YBR196C,0.0,YNL284C,0
gavin,541,semantic_k,YDR462W,0.0,YNL284C,0
gavin,541,semantic_k,YPR100W,0.0,YNL284C,0
gavin,541,semantic_k,YMR098C,0.0,YNL284C,0
gavin,541,semantic_k,YDR116C,0.0,YNL284C,0
gavin,542,bh_ego1,YJR002W,0.0,YOR078W,0
gavin,542,bh_ego1,YGR034W,0.0,YOR078W,0
gavin,542,bh_ego1,YGL171W,0.0,YOR078W,0
gavin,542,bh_ego1,YNL132W,0.0,YOR078W,0
gavin,542,bh_ego1,YLR197W,0.0,YOR078W,0
gavin,542,bh_ego1,YDL213C,0.0,YOR078W,0
gavin,542,bh_ego1,YER082C,0.0,YOR078W,0
gavin,542,bh_ego1,YBR084C,0.0,YOR078W,0
gavin,542,bh_ego1,YBR247C,0.0,YOR078W,0
gavin,542,bh_ego1,YDR299W,0.0,YOR078W,0
gavin,542,bh_ego1,YPL217C,0.0,YOR078W,0
gavin,542,bh_ego1,YLR222C,0.0,YOR078W,0
gavin,542,bh_ego1,YDR365C,0.0,YOR078W,0
gavin,542,bh_ego1,YHR169W,0.0,YOR078W,0
gavin,542,bh_ego1,YPR137W,0.0,YOR078W,0
gavin,542,bh_ego1,YBL004W,0.0,YOR078W,0
gavin,542,bh_ego1,YPL126W,0.0,YOR078W,0
gavin,542,bh_ego1,YJL069C,0.0,YOR078W,0
gavin,542,bh_ego1,YKR060W,0.0,YOR078W,0
gavin,542,bh_ego1,YMR128W,0.0,YOR078W,0
gavin,542,bh_ego1,YJL033W,0.0,YOR078W,0
gavin,542,bh_ego1,YOR310C,0.0,YOR078W,0
gavin,542,bh_ego1,YNR043W,0.0,YOR078W,0
gavin,542,bh_ego1,YNL075W,0.0,YOR078W,0
gavin,542,bh_ego1,YGR128C,0.0,YOR078W,0
gavin,542,bh_ego1,YGR145W,0.0,YOR078W,0
gavin,542,bh_ego1,YOR078W,0.0,YOR078W,0
gavin,542,bh_ego1,YML130C,0.0,YOR078W,0
gavin,542,bh_ego1,YGR090W,0.0,YOR078W,0
gavin,542,bh_ego1,YMR093W,0.0,YOR078W,0
gavin,542,bh_ego1,YHR148W,0.0,YOR078W,0
gavin,542,bh_ego1,YCL059C,0.0,YOR078W,0
gavin,542,bh_ego1,YJL109C,0.0,YOR078W,0
gavin,542,bh_ego1,YMR143W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR034W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR324C,0.0,YOR078W,0
gavin,543,bh_ego2,YPL204W,0.0,YOR078W,0
gavin,543,bh_ego2,YPL012W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR449C,0.0,YOR078W,0
gavin,543,bh_ego2,YNL255C,0.0,YOR078W,0
gavin,543,bh_ego2,YKL119C,0.0,YOR078W,0
gavin,543,bh_ego2,YDL083C,0.0,YOR078W,0
gavin,543,bh_ego2,YBR247C,0.0,YOR078W,0
gavin,543,bh_ego2,YDR299W,0.0,YOR078W,0
gavin,543,bh_ego2,YHR169W,0.0,YOR078W,0
gavin,543,bh_ego2,YPR137W,0.0,YOR078W,0
gavin,543,bh_ego2,YHL019C,0.0,YOR078W,0
gavin,543,bh_ego2,YKL101W,0.0,YOR078W,0
gavin,543,bh_ego2,YOR096W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR460W,0.0,YOR078W,0
gavin,543,bh_ego2,YJL069C,0.0,YOR078W,0
gavin,543,bh_ego2,YOR270C,0.0,YOR078W,0
gavin,543,bh_ego2,YCR057C,0.0,YOR078W,0
gavin,543,bh_ego2,YER102W,0.0,YOR078W,0
gavin,543,bh_ego2,YJL033W,0.0,YOR078W,0
gavin,543,bh_ego2,YDL060W,0.0,YOR078W,0
gavin,543,bh_ego2,YBR048W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR090W,0.0,YOR078W,0
gavin,543,bh_ego2,YMR093W,0.0,YOR078W,0
gavin,543,bh_ego2,YHR148W,0.0,YOR078W,0
gavin,543,bh_ego2,YJR123W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR029C,0.0,YOR078W,0
gavin,543,bh_ego2,YJR002W,0.0,YOR078W,0
gavin,543,bh_ego2,YNL132W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR197W,0.0,YOR078W,0
gavin,543,bh_ego2,YGL147C,0.0,YOR078W,0
gavin,543,bh_ego2,YLR333C,0.0,YOR078W,0
gavin,543,bh_ego2,YER082C,0.0,YOR078W,0
gavin,543,bh_ego2,YLR222C,0.0,YOR078W,0
gavin,543,bh_ego2,YLR186W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR054W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR003C,0.0,YOR078W,0
gavin,543,bh_ego2,YLR129W,0.0,YOR078W,0
gavin,543,bh_ego2,YLL011W,0.0,YOR078W,0
gavin,543,bh_ego2,YOR310C,0.0,YOR078W,0
gavin,543,bh_ego2,YGR128C,0.0,YOR078W,0
gavin,543,bh_ego2,YOR078W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR221C,0.0,YOR078W,0
gavin,543,bh_ego2,YLR367W,0.0,YOR078W,0
gavin,543,bh_ego2,YBL072C,0.0,YOR078W,0
gavin,543,bh_ego2,YJL109C,0.0,YOR078W,0
gavin,543,bh_ego2,YDL166C,0.0,YOR078W,0
gavin,543,bh_ego2,YPR112C,0.0,YOR078W,0
gavin,543,bh_ego2,YHR196W,0.0,YOR078W,0
gavin,543,bh_ego2,YOR056C,0.0,YOR078W,0
gavin,543,bh_ego2,YML063W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR281W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR081C,0.0,YOR078W,0
gavin,543,bh_ego2,YDR516C,0.0,YOR078W,0
gavin,543,bh_ego2,YNL308C,0.0,YOR078W,0
gavin,543,bh_ego2,YFR001W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR450W,0.0,YOR078W,0
gavin,543,bh_ego2,YER074W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR365C,0.0,YOR078W,0
gavin,543,bh_ego2,YPL081W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR409C,0.0,YOR078W,0
gavin,543,bh_ego2,YBL004W,0.0,YOR078W,0
gavin,543,bh_ego2,YKL143W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR175W,0.0,YOR078W,0
gavin,543,bh_ego2,YOR234C,0.0,YOR078W,0
gavin,543,bh_ego2,YNL284C,0.0,YOR078W,0
gavin,543,bh_ego2,YOR145C,0.0,YOR078W,0
gavin,543,bh_ego2,YKR060W,0.0,YOR078W,0
gavin,543,bh_ego2,YMR194W,0.0,YOR078W,0
gavin,543,bh_ego2,YBR086C,0.0,YOR078W,0
gavin,543,bh_ego2,YNL075W,0.0,YOR078W,0
gavin,543,bh_ego2,YGR145W,0.0,YOR078W,0
gavin,543,bh_ego2,YMR229C,0.0,YOR078W,0
gavin,543,bh_ego2,YGL171W,0.0,YOR078W,0
gavin,543,bh_ego2,YNL207W,0.0,YOR078W,0
gavin,543,bh_ego2,YCL059C,0.0,YOR078W,0
gavin,543,bh_ego2,YDL213C,0.0,YOR078W,0
gavin,543,bh_ego2,YOL010W,0.0,YOR078W,0
gavin,543,bh_ego2,YBR181C,0.0,YOR078W,0
gavin,543,bh_ego2,YBR084C,0.0,YOR078W,0
gavin,543,bh_ego2,YPL217C,0.0,YOR078W,0
gavin,543,bh_ego2,YPL043W,0.0,YOR078W,0
gavin,543,bh_ego2,YPL126W,0.0,YOR078W,0
gavin,543,bh_ego2,YPR144C,0.0,YOR078W,0
gavin,543,bh_ego2,YBL038W,0.0,YOR078W,0
gavin,543,bh_ego2,YLR264W,0.0,YOR078W,0
gavin,543,bh_ego2,YPL266W,0.0,YOR078W,0
gavin,543,bh_ego2,YBR189W,0.0,YOR078W,0
gavin,543,bh_ego2,YMR128W,0.0,YOR078W,0
gavin,543,bh_ego2,YOR173W,0.0,YOR078W,0
gavin,543,bh_ego2,YCL031C,0.0,YOR078W,0
gavin,543,bh_ego2,YHR089C,0.0,YOR078W,0
gavin,543,bh_ego2,YOR210W,0.0,YOR078W,0
gavin,543,bh_ego2,YNR043W,0.0,YOR078W,0
gavin,543,bh_ego2,YDR064W,0.0,YOR078W,0
gavin,543,bh_ego2,YDL014W,0.0,YOR078W,0
gavin,543,bh_ego2,YML130C,0.0,YOR078W,0
gavin,543,bh_ego2,YDL148C,0.0,YOR078W,0
gavin,543,bh_ego2,YMR143W,0.0,YOR078W,0
gavin,544,greedy_expand,YDR324C,0.0,YOR078W,0
gavin,544,greedy_expand,YPL204W,0.0,YOR078W,0
gavin,544,greedy_expand,YFL002C,0.0,YOR078W,0
gavin,544,greedy_expand,YPL012W,0.0,YOR078W,0
gavin,544,greedy_expand,YNL002C,0.0,YOR078W,0
gavin,544,greedy_expand,YDR449C,0.0,YOR078W,0
gavin,544,greedy_expand,YGL111W,0.0,YOR078W,0
gavin,544,greedy_expand,YBR247C,0.0,YOR078W,0
gavin,544,greedy_expand,YDR299W,0.0,YOR078W,0
gavin,544,greedy_expand,YHR169W,0.0,YOR078W,0
gavin,544,greedy_expand,YPL093W,0.0,YOR078W,0
gavin,544,greedy_expand,YPR137W,0.0,YOR078W,0
gavin,544,greedy_expand,YOR096W,0.0,YOR078W,0
gavin,544,greedy_expand,YBR142W,0.0,YOR078W,0
gavin,544,greedy_expand,YJL069C,0.0,YOR078W,0
gavin,544,greedy_expand,YOL077C,0.0,YOR078W,0
gavin,544,greedy_expand,YDR087C,0.0,YOR078W,0
gavin,544,greedy_expand,YCR057C,0.0,YOR078W,0
gavin,544,greedy_expand,YJL033W,0.0,YOR078W,0
gavin,544,greedy_expand,YMR049C,0.0,YOR078W,0
gavin,544,greedy_expand,YDL060W,0.0,YOR078W,0
gavin,544,greedy_expand,YMR093W,0.0,YOR078W,0
gavin,544,greedy_expand,YGR090W,0.0,YOR078W,0
gavin,544,greedy_expand,YHR148W,0.0,YOR078W,0
gavin,544,greedy_expand,YJR002W,0.0,YOR078W,0
gavin,544,greedy_expand,YNL132W,0.0,YOR078W,0
gavin,544,greedy_expand,YLR197W,0.0,YOR078W,0
gavin,544,greedy_expand,YGR103W,0.0,YOR078W,0
gavin,544,greedy_expand,YOR206W,0.0,YOR078W,0
gavin,544,greedy_expand,YER082C,0.0,YOR078W,0
gavin,544,greedy_expand,YLR222C,0.0,YOR078W,0
gavin,544,greedy_expand,YLR186W,0.0,YOR078W,0
